Id,holdingInstitution,NumOfProv,areaCode,placeCountry,plcaeName,plcaeLat,placeLon,timeStart,timeEnd,timeCentury,Today,locationName,locationLat,locationLon,locationType,MEIlink,startType,endType,locationLatFilled,locationLonFilled,timeStartFilled,timeEndFilled
02140750,"{u'country': u'IT', u'short': u'Napoli U', u'name': u'Napoli, Biblioteca Universitaria'}",3,"['e-it', u'e-it', u'e-it']","['Italy', u'Italy', u'Italy']","['Florence', u'Naples', u'Naples']","[43.77925, 40.85216, 40.85216]","[11.24626, 14.26811, 14.26811]","[1481, 1812, 1816]","[1481, 1815, 2021]","[[15], [19], [19]]",True,"['Italy', u'Italy', u'Italy']","[43.77925, 40.85216, 40.85216]","[11.24626, 14.26811, 14.26811]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140750,"['accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 40.85216, 40.85216]","[11.24626, 14.26811, 14.26811]","[1481, 1812, 1816]","[1481, 1815, 2021]"
02140752,"{u'country': u'IT', u'short': u'Pisa U', u'name': u'Pisa, Biblioteca Universitaria'}",4,"['e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Pisa', u'Pisa']","[43.77925, 'NoInfo', 43.70853, 43.70853]","[11.24626, 'NoInfo', 10.4036, 10.4036]","[1481, 1481, 'NoInfo', 1742]","[1481, 1800, 'NoInfo', 2021]","[[15], [15, 16, 17, 18], 'NoInfo', [18]]",True,"['Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 43.70853, 43.70853]","[11.24626, 12.83333, 10.4036, 10.4036]","['accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140752,"['accurate', 'accurate', 'NoInfo', 'accurate']","['accurate', 'approx', 'NoInfo', 'accurate']","[43.77925, 42.83333, 43.70853, 43.70853]","[11.24626, 12.83333, 10.4036, 10.4036]","[1481, 1481, 1481, 1742]","[1481, 1800, 1800, 2021]"
02140760,"{u'country': u'IT', u'short': u'Poppi C', u'name': u'Poppi, Biblioteca Comunale Rilli - Vettori'}",3,"['e-it', u'e-it', u'e-it']","['Italy', u'Italy', u'Italy']","['Florence', u'Poppi', u'Poppi']","[43.77925, 43.72123, 43.72123]","[11.24626, 11.76642, 11.76642]","[1481, 1745, 1825]","[1481, 1825, 2021]","[[15], [18, 19], [19]]",True,"['Italy', u'Italy', u'Italy']","[43.77925, 43.72123, 43.72123]","[11.24626, 11.76642, 11.76642]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140760,"['accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 43.72123, 43.72123]","[11.24626, 11.76642, 11.76642]","[1481, 1745, 1825]","[1481, 1825, 2021]"
02140687,"{u'country': u'IT', u'short': u'BUB', u'name': u'Bologna, Biblioteca Universitaria'}",3,"['e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy']","['Florence', 'NoInfo', u'Bologna']","[43.77925, 'NoInfo', 44.46667]","[11.24626, 'NoInfo', 11.43333]","[1481, 1481, 1712]","[1481, 1500, 2021]","[[15], [15], [18]]",True,"['Italy', 'Italy', u'Italy']","[43.77925, 42.83333, 44.46667]","[11.24626, 12.83333, 11.43333]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02140687,"['accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate']","[43.77925, 42.83333, 44.46667]","[11.24626, 12.83333, 11.43333]","[1481, 1481, 1712]","[1481, 1500, 2021]"
02117472,"{u'country': u'AT', u'short': u'Wien, ONB', u'name': u'Wien, \xd6sterreichische  Nationalbibliothek'}",3,"['e-it', u'e-it', u'e-au']","['Italy', 'NoInfo', u'Austria']","['Florence', 'NoInfo', u'Vienna']","[43.77925, 'NoInfo', 48.2082]","[11.24626, 'NoInfo', 16.37169]","[1481, 1481, 1807]","[1481, 1600, 2021]","[[15], [15, 16], [19]]",True,"['Italy', 'Italy', u'Austria']","[43.77925, 42.83333, 48.2082]","[11.24626, 12.83333, 16.37169]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02117472,"['accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate']","[43.77925, 42.83333, 48.2082]","[11.24626, 12.83333, 16.37169]","[1481, 1481, 1807]","[1481, 1600, 2021]"
02141109,"{u'country': u'IT', u'short': u'Pavia C', u'name': u'Pavia, Biblioteca Civica ""Carlo Bonetta""'}",4,"['e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Pavia', u'Pavia']","[43.77925, 'NoInfo', 45.19205, 45.19205]","[11.24626, 'NoInfo', 9.15917, 9.15917]","[1481, 1481, 1754, 1835]","[1481, 1600, 1835, 2021]","[[15], [15, 16], [18, 19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 45.19205, 45.19205]","[11.24626, 12.83333, 9.15917, 9.15917]","['accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02141109,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 45.19205, 45.19205]","[11.24626, 12.83333, 9.15917, 9.15917]","[1481, 1481, 1754, 1835]","[1481, 1600, 1835, 2021]"
02141099,"{u'country': u'IT', u'short': u'Verona Cap', u'name': u'Verona, Biblioteca Capitolare'}",6,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Florence', u'Florence', u'Verona', u'Verona']","[43.77925, 'NoInfo', 43.77925, 43.77925, 45.4299, 45.4299]","[11.24626, 'NoInfo', 11.24626, 11.24626, 10.98444, 10.98444]","[1481, 1481, 1750, 1791, 1791, 1821]","[1481, 1600, 1791, 1803, 1808, 2021]","[[15], [15, 16], [18], [18, 19], [18, 19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 43.77925, 43.77925, 45.4299, 45.4299]","[11.24626, 12.83333, 11.24626, 11.24626, 10.98444, 10.98444]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141099,"['accurate', 'accurate', 'approx', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 43.77925, 43.77925, 45.4299, 45.4299]","[11.24626, 12.83333, 11.24626, 11.24626, 10.98444, 10.98444]","[1481, 1481, 1750, 1791, 1791, 1821]","[1481, 1600, 1791, 1803, 1808, 2021]"
02141102,"{u'country': u'LV', u'short': u'Riga NL', u'name': u'Riga, National Library of Latvia'}",5,"['e-it', u'e-it', 'NoInfo', u'e-lv', u'e-lv']","['Italy', 'NoInfo', 'NoInfo', u'Latvia', u'Latvia']","['Florence', 'NoInfo', 'NoInfo', u'Iecava', u'Riga']","[43.77925, 'NoInfo', 'NoInfo', 56.59766, 56.946]","[11.24626, 'NoInfo', 'NoInfo', 24.20763, 24.10589]","[1481, 1481, 1501, 1834, 1919]","[1481, 1500, 1600, 1908, 2021]","[[15], [15], [16], [19, 20], [20]]",True,"['Italy', 'Italy', 'NoInfo', u'Latvia', u'Latvia']","[43.77925, 42.83333, 'NoInfo', 56.59766, 56.946]","[11.24626, 12.83333, 'NoInfo', 24.20763, 24.10589]","['accurate', 'approx', 'NoInfo', 'accurate', 'accurate']",https://data.cerl.org/mei/02141102,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 56.59766, 56.946]","[11.24626, 12.83333, 12.83333, 24.20763, 24.10589]","[1481, 1481, 1501, 1834, 1919]","[1481, 1500, 1600, 1908, 2021]"
02141016,"{u'country': u'IT', u'short': u'Firenze Min', u'name': u'Firenze, Biblioteca Provinciale dei Frati Minori'}",6,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Bibbiena', u'Figline Valdarno']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 43.69876, 43.61995]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 11.81474, 11.47191]","[1481, 1481, 1501, 1481, 1481, 1926]","[1481, 1500, 1600, 1600, 1985, 2021]","[[15], [15], [16], [15, 16], [15, 16, 17, 18, 19, 20], [20]]",True,"['Italy', 'Italy', 'Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 42.83333, 42.83333, 43.69876, 43.61995]","[11.24626, 12.83333, 12.83333, 12.83333, 11.81474, 11.47191]","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02141016,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 43.69876, 43.61995]","[11.24626, 12.83333, 12.83333, 12.83333, 11.81474, 11.47191]","[1481, 1481, 1501, 1481, 1481, 1926]","[1481, 1500, 1600, 1600, 1985, 2021]"
02141110,"{u'country': u'IT', u'short': u'Grottaferrata Badia', u'name': u""Grottaferrata, Biblioteca dell'Abbazia di Santa Maria di Grottaferrata""}",4,"['e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo']","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo']","[1481, 1481, 1481, 1800]","[1481, 1600, 1600, 2021]","[[15], [15, 16], [15, 16], [18]]",True,"['Italy', 'Italy', 'Italy', 'Italy']","[43.77925, 42.83333, 42.83333, 42.83333]","[11.24626, 12.83333, 12.83333, 12.83333]","['accurate', 'approx', 'approx', 'approx']",https://data.cerl.org/mei/02141110,"['accurate', 'accurate', 'accurate', 'approx']","['accurate', 'approx', 'approx', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333]","[11.24626, 12.83333, 12.83333, 12.83333]","[1481, 1481, 1481, 1800]","[1481, 1600, 1600, 2021]"
02141427,"{u'country': u'VA', u'short': u'Vaticano BAV', u'name': u'Citt\xe0 del Vaticano, Biblioteca Apostolica Vaticana'}",3,"['e-it', u'e-it', u'e-vat']","['Italy', 'NoInfo', u'Vatican City']","['Florence', 'NoInfo', u'Vatican City']","[43.77925, 'NoInfo', 41.90225]","[11.24626, 'NoInfo', 12.4533]","[1481, 1601, 1700]","[1481, 1700, 2021]","[[15], [17], [17]]",True,"['Italy', 'Italy', u'Vatican City']","[43.77925, 42.83333, 41.90225]","[11.24626, 12.83333, 12.4533]","['accurate', 'approx', 'accurate']",https://data.cerl.org/mei/02141427,"['accurate', 'accurate', 'approx']","['accurate', 'approx', 'accurate']","[43.77925, 42.83333, 41.90225]","[11.24626, 12.83333, 12.4533]","[1481, 1601, 1700]","[1481, 1700, 2021]"
02141456,"{u'country': u'IT', u'short': u'Roma Casa Dante', u'name': u'Roma, Casa di Dante'}",5,"['e-it', u'e-it', u'e-it', 'NoInfo', u'e-it']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Italy']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Rome']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 41.89193]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 12.51133]","[1481, 1481, 1501, 1719, 1913]","[1481, 1600, 1600, 1720, 2021]","[[15], [15, 16], [16], [18], [20]]",True,"['Italy', 'Italy', 'Italy', 'NoInfo', u'Italy']","[43.77925, 42.83333, 42.83333, 'NoInfo', 41.89193]","[11.24626, 12.83333, 12.83333, 'NoInfo', 12.51133]","['accurate', 'approx', 'approx', 'NoInfo', 'accurate']",https://data.cerl.org/mei/02141456,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 41.89193]","[11.24626, 12.83333, 12.83333, 12.83333, 12.51133]","[1481, 1481, 1501, 1719, 1913]","[1481, 1600, 1600, 1720, 2021]"
02140731,"{u'country': u'IT', u'short': u'Lucca, Statale', u'name': u'Lucca, Statale'}",5,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', 'NoInfo', u'Savona', u'Lucca']","[43.77925, 'NoInfo', 'NoInfo', 44.30905, 43.84369]","[11.24626, 'NoInfo', 'NoInfo', 8.47715, 10.50447]","[1481, 1481, 1481, 1647, 1794]","[1481, 1600, 1600, 1647, 2021]","[[15], [15, 16], [15, 16], [17], [18]]",True,"['Italy', 'Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 42.83333, 44.30905, 43.84369]","[11.24626, 12.83333, 12.83333, 8.47715, 10.50447]","['accurate', 'approx', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140731,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 44.30905, 43.84369]","[11.24626, 12.83333, 12.83333, 8.47715, 10.50447]","[1481, 1481, 1481, 1647, 1794]","[1481, 1600, 1600, 1647, 2021]"
02141434,"{u'country': u'VA', u'short': u'Vaticano BAV', u'name': u'Citt\xe0 del Vaticano, Biblioteca Apostolica Vaticana'}",7,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-it', u'e-vat']","['Italy', 'NoInfo', u'Italy', 'NoInfo', 'NoInfo', u'Italy', u'Vatican City']","['Florence', 'NoInfo', u'San Casciano in Val di Pesa', 'NoInfo', 'NoInfo', u'Rome', u'Vatican City']","[43.77925, 'NoInfo', 43.65975, 'NoInfo', 'NoInfo', 41.89193, 41.90225]","[11.24626, 'NoInfo', 11.18494, 'NoInfo', 'NoInfo', 12.51133, 12.4533]","[1481, 1481, 1481, 1601, 1501, 1722, 1746]","[1481, 1500, 'NoInfo', 1700, 1700, 1746, 2021]","[[15], [15], [15], [17], [16, 17], [18], [18]]",True,"['Italy', 'Italy', u'Italy', 'Italy', 'Italy', u'Italy', u'Vatican City']","[43.77925, 42.83333, 43.65975, 42.83333, 42.83333, 41.89193, 41.90225]","[11.24626, 12.83333, 11.18494, 12.83333, 12.83333, 12.51133, 12.4533]","['accurate', 'approx', 'accurate', 'approx', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02141434,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'NoInfo', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 43.65975, 42.83333, 42.83333, 41.89193, 41.90225]","[11.24626, 12.83333, 11.18494, 12.83333, 12.83333, 12.51133, 12.4533]","[1481, 1481, 1481, 1601, 1501, 1722, 1746]","[1481, 1500, 1500, 1700, 1700, 1746, 2021]"
02141204,"{u'country': u'US', u'short': u'Harvard Houghton', u'name': u'Cambridge MA, Harvard Library, Houghton Library'}",7,"['e-it', u'e-it', u'e', u'e-it', u'e-it', u'n-us-ma', u'n-us-ma']","['Italy', u'Italy', 'NoInfo', u'Italy', u'Italy', u'United States', u'United States']","['Florence', u'Florence', u'Europe', u'Florence', u'Bologna', u'Cambridge', u'Cambridge']","[43.77925, 43.77925, 48.69096, 43.77925, 44.49381, 42.3751, 42.3751]","[11.24626, 11.24626, 9.14062, 11.24626, 11.33875, -71.10561, -71.10561]","[1481, 1481, 1501, 1728, 1871, 1871, 1905]","[1481, 1503, 1600, 1728, 1871, 1905, 2021]","[[15], [15, 16], [16], [18], [19], [19, 20], [20]]",True,"['Italy', u'Italy', 'NoInfo', u'Italy', u'Italy', u'United States', u'United States']","[43.77925, 43.77925, 48.69096, 43.77925, 44.49381, 42.3751, 42.3751]","[11.24626, 11.24626, 9.14062, 11.24626, 11.33875, -71.10561, -71.10561]","['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141204,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 48.69096, 43.77925, 44.49381, 42.3751, 42.3751]","[11.24626, 11.24626, 9.14062, 11.24626, 11.33875, -71.10561, -71.10561]","[1481, 1481, 1501, 1728, 1871, 1871, 1905]","[1481, 1503, 1600, 1728, 1871, 1905, 2021]"
02141492,"{u'country': u'US', u'short': u'New York Public Library, Spencer Collection', u'name': u'New York Public Library, Spencer Collection'}",5,"['e-it', u'e-it', u'e-uk-en', u'n-us-ny', u'n-us-ny']","['Italy', u'Italy', u'United Kingdom', u'United States', u'United States']","['Florence', u'Naples', u'Althorp', u'New York', u'New York']","[43.77925, 40.85216, 52.28107, 40.71427, 40.71427]","[11.24626, 14.26811, -1.00095, -74.00597, -74.00597]","[1481, 1747, 1819, 1855, 1913]","[1481, 1825, 1834, 1912, 2021]","[[15], [18, 19], [19], [19, 20], [20]]",True,"['Italy', u'Italy', u'United Kingdom', u'United States', u'United States']","[43.77925, 40.85216, 52.28107, 40.71427, 40.71427]","[11.24626, 14.26811, -1.00095, -74.00597, -74.00597]","['accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141492,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 40.85216, 52.28107, 40.71427, 40.71427]","[11.24626, 14.26811, -1.00095, -74.00597, -74.00597]","[1481, 1747, 1819, 1855, 1913]","[1481, 1825, 1834, 1912, 2021]"
02145052,"{u'short': u'Historical Copy', u'name': u'Historical Copy'}",10,"['e-it', u'e-it', u'e-it', u'e-uk', u'e-uk-en', u'n-us-ri', u'n-us', u'n-us-ny', u'n-us-ny', u'e-gx']","['Italy', 'NoInfo', u'Italy', u'United Kingdom', u'United Kingdom', u'United States', u'United States', u'United States', u'United States', u'Germany']","['Florence', 'NoInfo', u'Florence', u'Narford', u'London', u'Newport', u'New York', u'New York', u'New York', u'Schweinfurt']","[43.77925, 'NoInfo', 43.77925, 52.68333, 51.50853, 41.4901, 40.71427, 40.71427, 40.71427, 50.04937]","[11.24626, 'NoInfo', 11.24626, 0.61667, -0.12574, -71.31283, -74.00597, -74.00597, -74.00597, 10.22175]","[1481, 1500, 1500, 1714, 1902, 1919, 1934, 1953, 1958, 1958]","[1481, 1600, 1600, 1902, 1918, 1933, 1949, 1958, 1958, 1994]","[[15], [15, 16], [15, 16], [18, 19, 20], [20], [20], [20], [20], [20], [20]]",False,"['Italy', 'Italy', u'Italy', u'United Kingdom', u'United Kingdom', u'United States', u'United States', u'United States', u'United States', u'Germany']","[43.77925, 42.83333, 43.77925, 52.68333, 51.50853, 41.4901, 40.71427, 40.71427, 40.71427, 50.04937]","[11.24626, 12.83333, 11.24626, 0.61667, -0.12574, -71.31283, -74.00597, -74.00597, -74.00597, 10.22175]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02145052,"['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 43.77925, 52.68333, 51.50853, 41.4901, 40.71427, 40.71427, 40.71427, 50.04937]","[11.24626, 12.83333, 11.24626, 0.61667, -0.12574, -71.31283, -74.00597, -74.00597, -74.00597, 10.22175]","[1481, 1500, 1500, 1714, 1902, 1919, 1934, 1953, 1958, 1958]","[1481, 1600, 1600, 1902, 1918, 1933, 1949, 1958, 1958, 1994]"
02141553,"{u'country': u'US', u'short': u'New York NY, Pierpont Morgan Library', u'name': u'New York, The Morgan Library and Museum'}",16,"['e-it', u'e-it', u'e-au', u'e-uk', u'e-uk-en', u'e-uk-en', u'e-uk', u'e-uk', u'e-uk', u'e-uk', u'e-ie', u'e-uk', u'e-it', u'e-uk-st', u'n-us-ny', u'n-us-ny']","['Italy', u'Italy', 'NoInfo', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', 'NoInfo', u'United Kingdom', u'Italy', u'United Kingdom', u'United States', u'United States']","['Florence', u'Florence', None, u'London', u'Althorp', u'London', u'Stowe', u'London', u'London', u'London', None, u'London', u'Naples', u'Skirling', u'New York', u'New York']","[43.77925, 43.77925, 'NoInfo', 51.50853, 52.28107, 51.50853, 52.03127, 51.50853, 51.50853, 51.50853, 'NoInfo', 51.50853, 40.85216, 55.63594, 40.71427, 40.71427]","[11.24626, 11.24626, 'NoInfo', -0.12574, -1.00095, -0.12574, -1.01815, -0.12574, -0.12574, -0.12574, 'NoInfo', -0.12574, 14.26811, -3.46807, -74.00597, -74.00597]","[1481, 1481, 1481, 1743, 1815, 1821, 1821, 1839, 1849, 1884, 1884, 1891, 1891, 1894, 1903, 1924]","[1481, 1550, 'NoInfo', 1815, 1821, 1821, 1839, 1849, 1884, 1884, 1891, 1891, 1894, 1903, 1924, 2021]","[[15], [15, 16], [15], [18, 19], [19], [19], [19], [19], [19], [19], [19], [19], [19], [19, 20], [20], [20]]",True,"['Italy', u'Italy', 'NoInfo', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', 'NoInfo', u'United Kingdom', u'Italy', u'United Kingdom', u'United States', u'United States']","[43.77925, 43.77925, 'NoInfo', 51.50853, 52.28107, 51.50853, 52.03127, 51.50853, 51.50853, 51.50853, 'NoInfo', 51.50853, 40.85216, 55.63594, 40.71427, 40.71427]","[11.24626, 11.24626, 'NoInfo', -0.12574, -1.00095, -0.12574, -1.01815, -0.12574, -0.12574, -0.12574, 'NoInfo', -0.12574, 14.26811, -3.46807, -74.00597, -74.00597]","['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141553,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'NoInfo', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 43.77925, 51.50853, 52.28107, 51.50853, 52.03127, 51.50853, 51.50853, 51.50853, 51.50853, 51.50853, 40.85216, 55.63594, 40.71427, 40.71427]","[11.24626, 11.24626, 11.24626, -0.12574, -1.00095, -0.12574, -1.01815, -0.12574, -0.12574, -0.12574, -0.12574, -0.12574, 14.26811, -3.46807, -74.00597, -74.00597]","[1481, 1481, 1481, 1743, 1815, 1821, 1821, 1839, 1849, 1884, 1884, 1891, 1891, 1894, 1903, 1924]","[1481, 1550, 1550, 1815, 1821, 1821, 1839, 1849, 1884, 1884, 1891, 1891, 1894, 1903, 1924, 2021]"
